corp_code,corp_name,stock_code,year,TQ,ROA,ADV,SGR,LEV,R&D,A_SIZE,MSE,FOR,ESG,E,S,G
152729,광전자,17900,2024,46.46480725265994,4.071636829188812,,356.7002680412119,8.2772540850657,180.04912651168533,26.287142,53.13,21.83,D,C,D,D
220561,광주신세계,37710,2024,50.52820451555748,3.7599780444164157,110.55984304914229,222.09901535810369,31.83527244211235,,27.836476,62.84,12.12,A,A,A+,A
113359,교보증권,30610,2024,91.4953978744382,0.7401934491773876,,-1540.7268419730458,87.50986002101283,56.702307091901126,30.397235,84.74,12.68,B+,A,A,B+
104388,국도화학,7690,2024,64.28267750690473,0.5611548558329584,4.118741331823568,-45.748878755881286,46.41201673068015,145.68044340773994,28.096836,28.8,28.02,C,C,B+,C
104519,국보,1140,2024,131.36178464404097,-36.0695275411269,1.4763257204318359,-1423.0496647270177,86.98679748229979,,25.04602,17.06,1.49,D,C,D,D
104722,국제약품,2720,2024,110.58340642858668,3.1447630524604913,143.55780892586495,1557.9310754207256,45.90788892718392,115.71477295203965,25.832524,37.86,2.5,D,D,D,C
454946,그린케미칼,83420,2024,120.31011614001123,4.001598035914214,,1699.8166701961545,40.267403847491614,75.09886834164496,26.045254,59.83,1.17,D,C,C,D
105156,극동유화,14530,2024,77.56724018081466,2.0148766328700796,2.4660494517563154,-821.8082302458022,51.481937974397006,,26.894037,40.52,1.86,D,C,C,D
105299,금강공업,14280,2024,66.86856867371897,1.449715266335381,7190.670592258319,-648.1638602236154,57.023954974272414,3.591929583087219,27.781077,38.56,1.97,C,C,D,B
168401,금비,8870,2024,76.48057789214214,2.111415667324067,7.281674517355226,338.64324005556097,55.827722792741994,3.333310153251327,26.367898,56.76,0.11,D,C,D,D
106119,금양,1570,2024,168.5452289213393,-14.805067115266848,,111.76122948066167,60.6553416601201,1170.2557995201769,27.859696,41.5,0.66,D,C,D,D
106313,금호건설,2990,2024,91.85947215279192,-14.718366196415843,16.56052011319949,-1368.2871965208128,85.48147984407282,,28.071062,47.82,4.2,C,B,B+,C
106368,금호석유화학,11780,2024,57.24691451028261,4.17976050083768,15.921724628953108,1316.681513320449,27.55335781033671,91.37381608073177,29.752113,26.75,33.7,B,A,A+,C
105606,금호에이치티,214330,2024,60.409826656642565,-3.4466566071791633,1.8083291010726643,2211.084303852315,29.61500704327637,127.51716511373601,26.795059,29.61,3.75,D,C,C,D
106395,금호전기,1210,2024,231.39328475731853,-41.521338645671555,37.92328125363044,-37.74086559973201,73.25900614144985,13.99620415631101,24.230071,37.87,1.79,D,C,C,D
